pid,qid,query,cost,time
testPushAggregateThroughOuterJoin7,input-1,"SELECT ""t0"".""JOB"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", ""DEPTNO"" + ""EMPNO"" AS ""$f9"" FROM ""EMP"" WHERE ""ENAME"" = 'A') AS ""t0"" LEFT JOIN (SELECT ""DEPTNO"", ""NAME"", ""DEPTNO"" + 5 AS ""$f2"" FROM ""DEPT"") AS ""t1"" ON ""t0"".""JOB"" = ""t1"".""NAME"" AND ""t0"".""$f9"" = ""t1"".""$f2"" GROUP BY ""t0"".""JOB""",64304.91,917.6785
testPushAggregateThroughOuterJoin7,WT-1,"SELECT DISTINCT ""EMP"".""JOB"" AS ""JOB"" FROM ""EMP"" AS ""EMP"" WHERE ""EMP"".""ENAME"" = 'A'",63084.06,925.473
testPushAggregateThroughOuterJoin7,LR-1,"SELECT ""T39754"".""JOB"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""F9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""T39754"" LEFT JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""F2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""T39756"" ON ""T39754"".""JOB"" = ""T39756"".""NAME"" AND ""T39754"".""F9"" = ""T39756"".""F2"" GROUP BY ""T39754"".""JOB""",63084.15,952.384
testPushAggregateThroughOuterJoin7,input-2,"SELECT ""t6"".""JOB"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""$f9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""t6"" LEFT JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""$f2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""t8"" ON ""t6"".""JOB"" = ""t8"".""NAME"" AND ""t6"".""$f9"" = ""t8"".""$f2"" GROUP BY ""t6"".""JOB""",63084.15,945.854
testPushAggregateThroughOuterJoin7,LR-2,"SELECT ""T40195"".""JOB"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""F9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""T40195"" LEFT JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""F2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""T40197"" ON ""T40195"".""JOB"" = ""T40197"".""NAME"" AND ""T40195"".""F9"" = ""T40197"".""F2"" GROUP BY ""T40195"".""JOB""",63084.15,926.9255
testPushAggregateThroughOuterJoin8,input-1,"SELECT ""t1"".""NAME"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", ""DEPTNO"" + ""EMPNO"" AS ""$f9"" FROM ""EMP"" WHERE ""ENAME"" = 'A') AS ""t0"" LEFT JOIN (SELECT ""DEPTNO"", ""NAME"", ""DEPTNO"" + 5 AS ""$f2"" FROM ""DEPT"") AS ""t1"" ON ""t0"".""JOB"" = ""t1"".""NAME"" AND ""t0"".""$f9"" = ""t1"".""$f2"" GROUP BY ""t1"".""NAME""",64304.91,960.282
testPushAggregateThroughOuterJoin8,LR-1,"SELECT ""T40899"".""NAME"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""F9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""T40897"" LEFT JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""F2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""T40899"" ON ""T40897"".""JOB"" = ""T40899"".""NAME"" AND ""T40897"".""F9"" = ""T40899"".""F2"" GROUP BY ""T40899"".""NAME""",65116.18,974.789
testPushAggregateThroughOuterJoin8,input-2,"SELECT ""t8"".""NAME"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""$f9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""t6"" LEFT JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""$f2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""t8"" ON ""t6"".""JOB"" = ""t8"".""NAME"" AND ""t6"".""$f9"" = ""t8"".""$f2"" GROUP BY ""t8"".""NAME""",65116.18,943.7384999999999
testPushAggregateThroughOuterJoin8,LR-2,"SELECT ""T41263"".""NAME"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""F9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""T41261"" LEFT JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""F2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""T41263"" ON ""T41261"".""JOB"" = ""T41263"".""NAME"" AND ""T41261"".""F9"" = ""T41263"".""F2"" GROUP BY ""T41263"".""NAME""",65116.18,942.828
testPushAggregateThroughOuterJoin9,input-1,"SELECT ""t0"".""JOB"", ""t1"".""NAME"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", ""DEPTNO"" + ""EMPNO"" AS ""$f9"" FROM ""EMP"" WHERE ""ENAME"" = 'A') AS ""t0"" LEFT JOIN (SELECT ""DEPTNO"", ""NAME"", ""DEPTNO"" + 5 AS ""$f2"" FROM ""DEPT"") AS ""t1"" ON ""t0"".""JOB"" = ""t1"".""NAME"" AND ""t0"".""$f9"" = ""t1"".""$f2"" GROUP BY ""t0"".""JOB"", ""t1"".""NAME""",64305.22,948.778
testPushAggregateThroughOuterJoin9,LR-1,"SELECT ""T41845"".""JOB"", ""T41847"".""NAME"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""F9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""T41845"" LEFT JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""F2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""T41847"" ON ""T41845"".""JOB"" = ""T41847"".""NAME"" AND ""T41845"".""F9"" = ""T41847"".""F2"" GROUP BY ""T41845"".""JOB"", ""T41847"".""NAME""",65116.42,914.8275
testPushAggregateThroughOuterJoin9,input-2,"SELECT ""t6"".""JOB"", ""t8"".""NAME"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""$f9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""t6"" LEFT JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""$f2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""t8"" ON ""t6"".""JOB"" = ""t8"".""NAME"" AND ""t6"".""$f9"" = ""t8"".""$f2"" GROUP BY ""t6"".""JOB"", ""t8"".""NAME""",65116.42,930.8534999999999
testPushAggregateThroughOuterJoin9,LR-2,"SELECT ""T42616"".""JOB"", ""T42618"".""NAME"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""F9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""T42616"" LEFT JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""F2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""T42618"" ON ""T42616"".""JOB"" = ""T42618"".""NAME"" AND ""T42616"".""F9"" = ""T42618"".""F2"" GROUP BY ""T42616"".""JOB"", ""T42618"".""NAME""",65116.42,935.418
testDistinctCountGroupingSets1,input-1,"SELECT ""DEPTNO"", ""JOB"", COUNT(DISTINCT ""ENAME"") FROM ""EMP"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",755670.88,14187.6765
testDistinctCountGroupingSets1,input-2,"SELECT ""DEPTNO"", ""JOB"", COUNT(""ENAME"") FILTER (WHERE ""$g_0"") FROM (SELECT ""DEPTNO"", ""JOB"", ""ENAME"", GROUPING(""DEPTNO"", ""JOB"", ""ENAME"") = 0 AS ""$g_0"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"", ""ENAME"") AS ""t3"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",383201.23,10068.706999999999
testDistinctCountGroupingSets1,LR-2,"SELECT ""DEPTNO"", ""JOB"", COUNT(*) FILTER (WHERE ""G_0"") FROM (SELECT ""DEPTNO"", ""JOB"", GROUPING(""DEPTNO"", ""JOB"", ""ENAME"") = 0 AS ""G_0"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""ENAME"", ""JOB"") AS ""T43077"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",386201.21,12297.085
testDistinctCountGroupingSets2,input-1,"SELECT ""DEPTNO"", ""JOB"", COUNT(DISTINCT ""ENAME""), SUM(""SAL"") FROM ""EMP"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",765670.79,14980.4465
testDistinctCountGroupingSets2,input-2,"SELECT ""DEPTNO"", ""JOB"", COUNT(""ENAME"") FILTER (WHERE ""$g_0""), CAST(MIN(""EXPR$3"") FILTER (WHERE ""$g_1"") AS INTEGER) FROM (SELECT ""DEPTNO"", ""JOB"", ""ENAME"", SUM(""SAL"") AS ""EXPR$3"", GROUPING(""DEPTNO"", ""JOB"", ""ENAME"") = 0 AS ""$g_0"", GROUPING(""DEPTNO"", ""JOB"", ""ENAME"") = 1 AS ""$g_1"" FROM ""EMP"" GROUP BY GROUPING SETS((""DEPTNO"", ""JOB"", ""ENAME""), (""DEPTNO"", ""JOB""))) AS ""t3"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",793774.91,9828.6855
testPushProjectPastSetOp,input-1,"SELECT ""SAL"" FROM (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""t1""",202474.98,2255.492
testPushProjectPastSetOp,LR-1,"SELECT ""SAL"" FROM (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""T""",202474.98,2325.612
testPushProjectPastSetOp,input-2,"SELECT ""SAL"" FROM ""EMP"" UNION ALL SELECT ""SAL"" FROM ""EMP""",202474.98,2252.3810000000003
testPushProjectPastSetOp,LR-2,"SELECT ""SAL"" FROM ""EMP"" UNION ALL SELECT ""SAL"" FROM ""EMP""",202474.98,2226.879
testJoinPushTransitivePredicatesRule2,input-1,"SELECT ""t0"".""SAL"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"", ""SAL"" AS ""SAL0"", ""SAL"" = 4 AS ""$f9"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000) AS ""t0"" INNER JOIN (SELECT ""t2"".""SAL"", ""t5"".""SAL"" AS ""SAL0"", ""t5"".""$f9"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000) AS ""t2"" INNER JOIN (SELECT ""SAL"", ""SAL"" = 4 AS ""$f9"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000 GROUP BY ""SAL"", ""SAL"" = 4) AS ""t5"" ON ""t2"".""SAL"" = ""t5"".""SAL"" OR ""t5"".""$f9"" GROUP BY ""t2"".""SAL"", ""t5"".""SAL"", ""t5"".""$f9"" HAVING ""t5"".""SAL"" = ""t2"".""SAL"") AS ""t8"" ON ""t0"".""SAL"" = ""t8"".""SAL0"" AND ""t0"".""$f9"" = ""t8"".""$f9""",199129.83,20695.9865
testJoinPushTransitivePredicatesRule2,LR-1,"SELECT ""T43788"".""SAL"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"", ""SAL"" AS ""SAL0"", ""SAL"" = 4 AS ""F9"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000) AS ""T43788"" INNER JOIN (SELECT ""T43790"".""SAL"", ""T43793"".""SAL"" AS ""SAL0"", ""T43793"".""F9"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000) AS ""T43790"" INNER JOIN (SELECT ""SAL"", ""SAL"" = 4 AS ""F9"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000 GROUP BY ""SAL"", ""SAL"" = 4) AS ""T43793"" ON (""T43790"".""SAL"" = ""T43793"".""SAL"" OR ""T43793"".""F9"") AND ""T43790"".""SAL"" = ""T43793"".""SAL"" GROUP BY ""T43790"".""SAL"", ""T43793"".""SAL"", ""T43793"".""F9"") AS ""T43794"" ON ""T43788"".""SAL"" = ""T43794"".""SAL0"" AND ""T43788"".""F9"" = ""T43794"".""F9""",199129.83,1825.8345
testJoinPushTransitivePredicatesRule2,input-2,"SELECT ""t12"".""SAL"" FROM (SELECT * FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"", ""SAL"" AS ""SAL0"", ""SAL"" = 4 AS ""$f9"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000) AS ""t11"" WHERE ""SAL"" > 1000) AS ""t12"" INNER JOIN (SELECT ""t14"".""SAL"", ""t17"".""SAL"" AS ""SAL0"", ""t17"".""$f9"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000) AS ""t14"" INNER JOIN (SELECT ""SAL"", ""SAL"" = 4 AS ""$f9"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000 GROUP BY ""SAL"", ""SAL"" = 4) AS ""t17"" ON ""t14"".""SAL"" = ""t17"".""SAL"" OR ""t17"".""$f9"" GROUP BY ""t14"".""SAL"", ""t17"".""SAL"", ""t17"".""$f9"" HAVING ""t17"".""SAL"" = ""t14"".""SAL"") AS ""t20"" ON ""t12"".""SAL"" = ""t20"".""SAL0"" AND ""t12"".""$f9"" = ""t20"".""$f9""",203296.5,20850.381999999998
testJoinPushTransitivePredicatesRule2,LR-2,"SELECT ""T45032"".""SAL"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"", ""SAL"" AS ""SAL0"", ""SAL"" = 4 AS ""F9"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000) AS ""T45032"" INNER JOIN (SELECT ""T45034"".""SAL"", ""T45037"".""SAL"" AS ""SAL0"", ""T45037"".""F9"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000) AS ""T45034"" INNER JOIN (SELECT ""SAL"", ""SAL"" = 4 AS ""F9"" FROM ""EMPNULLABLES"" WHERE ""DEPTNO"" = 20 AND ""SAL"" > 1000 GROUP BY ""SAL"", ""SAL"" = 4) AS ""T45037"" ON (""T45034"".""SAL"" = ""T45037"".""SAL"" OR ""T45037"".""F9"") AND ""T45034"".""SAL"" = ""T45037"".""SAL"" GROUP BY ""T45034"".""SAL"", ""T45037"".""SAL"", ""T45037"".""F9"") AS ""T45038"" ON ""T45032"".""SAL"" = ""T45038"".""SAL0"" AND ""T45032"".""F9"" = ""T45038"".""F9""",199129.83,20378.0565
testPushFilterPastAgg,input-1,"SELECT ""NAME"" AS ""NAME"", COUNT(*) AS ""C"" FROM ""DEPT"" GROUP BY ""NAME"" HAVING ""NAME"" = 'Charlie'",717.15,6.394
testPushFilterPastAgg,input-2,"SELECT ""NAME"", COUNT(*) AS ""C"" FROM (SELECT ""NAME"" AS ""NAME"" FROM ""DEPT"") AS ""t3"" WHERE ""NAME"" = 'Charlie' GROUP BY ""NAME""",717.15,6.1805
testInferringPredicatesWithNotOperatorInJoinCondition,input-1,"SELECT * FROM ""EMP"" INNER JOIN ""EMP"" AS ""EMP0"" ON ""EMP"".""DEPTNO"" = ""EMP0"".""DEPTNO"" AND NOT (""EMP"".""DEPTNO"" = 4 OR ""EMP"".""DEPTNO"" = 6)",4901079.72,84658.49799999999
testInferringPredicatesWithNotOperatorInJoinCondition,LR-1,"SELECT * FROM ""EMP"" AS ""EMP13193"" INNER JOIN ""EMP"" AS ""EMP13194"" ON ""EMP13193"".""DEPTNO"" = ""EMP13194"".""DEPTNO"" AND ""EMP13193"".""DEPTNO"" NOT IN (4, 6)",4891079.81,93287.274
testInferringPredicatesWithNotOperatorInJoinCondition,input-2,"SELECT * FROM (SELECT * FROM ""EMP"" WHERE NOT (""DEPTNO"" = 4 OR ""DEPTNO"" = 6)) AS ""t0"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" NOT IN (4, 6)) AS ""t1"" ON ""t0"".""DEPTNO"" = ""t1"".""DEPTNO""",4910873.22,78456.613
testInferringPredicatesWithNotOperatorInJoinCondition,LR-2,"SELECT * FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" NOT IN (4, 6)) AS ""T45817"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" NOT IN (4, 6)) AS ""T45818"" ON ""T45817"".""DEPTNO"" = ""T45818"".""DEPTNO""",4900873.3,77169.27100000001
testSortJoinCopySemiJoinOrderByLimitOffset,input-1,"SELECT ""DEPT"".""DEPTNO"", ""DEPT"".""NAME"" FROM ""DEPT"" INNER JOIN (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""t0"" ON ""DEPT"".""DEPTNO"" = ""t0"".""DEPTNO"" ORDER BY ""DEPT"".""DEPTNO"" OFFSET 2 ROWS FETCH NEXT 10 ROWS ONLY",66515.51,1646.9135
testSortJoinCopySemiJoinOrderByLimitOffset,WT-1,"SELECT DISTINCT ""DEPT"".""DEPTNO"" AS ""DEPTNO"", ""DEPT"".""NAME"" AS ""NAME"" FROM ""DEPT"" AS ""DEPT"" INNER JOIN ""EMP"" AS ""EMP"" ON ""DEPT"".""DEPTNO"" = ""EMP"".""DEPTNO"" ORDER BY ""DEPT"".""DEPTNO"" LIMIT 10 OFFSET 2",114172.54,2654.592
testSortJoinCopySemiJoinOrderByLimitOffset,LR-1,"SELECT ""DEPT4432"".""DEPTNO"", ""DEPT4432"".""NAME"" FROM ""DEPT"" AS ""DEPT4432"" INNER JOIN (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T45860"" ON ""DEPT4432"".""DEPTNO"" = ""T45860"".""DEPTNO"" ORDER BY ""DEPT4432"".""DEPTNO"" OFFSET 2 ROWS FETCH NEXT 10 ROWS ONLY",66515.51,1449.606
testSortJoinCopySemiJoinOrderByLimitOffset,input-2,"SELECT * FROM (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" WHERE EXISTS (SELECT 1 FROM (SELECT ""DEPTNO"" FROM ""EMP"") AS ""t4"" WHERE ""DEPTNO"" = ""t4"".""DEPTNO"") ORDER BY ""DEPTNO"") AS ""t3"" ORDER BY ""DEPTNO"" OFFSET 2 ROWS FETCH NEXT 10 ROWS ONLY",0.81,1.3295
testSortJoinCopySemiJoinOrderByLimitOffset,WT-2,"SELECT ""DEPT"".""DEPTNO"" AS ""DEPTNO"", ""DEPT"".""NAME"" AS ""NAME"" FROM ""DEPT"" AS ""DEPT"" WHERE EXISTS (SELECT 1 FROM ""EMP"" AS ""EMP"" WHERE ""EMP"".""DEPTNO"" = ""EMP"".""DEPTNO"") ORDER BY ""DEPT"".""DEPTNO"" LIMIT 10 OFFSET 2",0.69,1.3705
testPushProjectPastFullJoin,input-1,"SELECT COUNT(*), CASE WHEN ""EMP"".""SAL"" < 11 THEN 11 ELSE -1 * ""EMP"".""SAL"" END FROM ""EMP"" FULL JOIN ""BONUS"" ON ""EMP"".""ENAME"" = ""BONUS"".""ENAME"" GROUP BY CASE WHEN ""EMP"".""SAL"" < 11 THEN 11 ELSE -1 * ""EMP"".""SAL"" END",11248475.28,111051.0485
testPushProjectPastFullJoin,LR-1,"SELECT COUNT(*), CASE WHEN ""EMP13520"".""SAL"" < 11 THEN 11 ELSE -1 * ""EMP13520"".""SAL"" END FROM ""EMP"" AS ""EMP13520"" FULL JOIN ""BONUS"" AS ""BONUS491"" ON ""EMP13520"".""ENAME"" = ""BONUS491"".""ENAME"" GROUP BY CASE WHEN ""EMP13520"".""SAL"" < 11 THEN 11 ELSE -1 * ""EMP13520"".""SAL"" END",11248475.28,86898.988
testPushProjectPastFullJoin,input-2,"SELECT COUNT(*), CASE WHEN ""t2"".""EXPR$0"" THEN 11 ELSE ""t2"".""EXPR$1"" END FROM (SELECT ""ENAME"", ""SAL"" < 11 AS ""EXPR$0"", -1 * ""SAL"" AS ""EXPR$1"" FROM ""EMP"") AS ""t2"" FULL JOIN (SELECT ""ENAME"" FROM ""BONUS"") AS ""t3"" ON ""t2"".""ENAME"" = ""t3"".""ENAME"" GROUP BY CASE WHEN ""t2"".""EXPR$0"" THEN 11 ELSE ""t2"".""EXPR$1"" END",11248475.28,100445.5695
testPushProjectPastFullJoin,LR-2,"SELECT COUNT(*), CASE WHEN ""T47056"".""EXPR0"" THEN 11 ELSE ""T47056"".""EXPR1"" END FROM (SELECT ""ENAME"", ""SAL"" < 11 AS ""EXPR0"", -1 * ""SAL"" AS ""EXPR1"" FROM ""EMP"") AS ""T47056"" FULL JOIN (SELECT ""ENAME"" FROM ""BONUS"") AS ""T47057"" ON ""T47056"".""ENAME"" = ""T47057"".""ENAME"" GROUP BY CASE WHEN ""T47056"".""EXPR0"" THEN 11 ELSE ""T47056"".""EXPR1"" END",11248475.28,107514.2615
testEmptySort,input-1,"SELECT * FROM ""EMP"" WHERE FALSE ORDER BY ""DEPTNO""",0.02,0.604
testEmptySort,SC-1,"SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"", ""DEPTNO"" FROM ((VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL))) AS ""T_cte_empty""(""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"", ""DEPTNO"") WHERE 1 = 0",0.01,0.29000000000000004
testEmptySort,LR-1,"SELECT * FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""T"" (""EMPNO"", ""DEPTNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"") WHERE 1 = 0",0.01,0.306
testEmptySort,input-2,"SELECT * FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""t"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"") WHERE 1 = 0",0.01,0.40049999999999997
testEmptySort,LR-2,"SELECT * FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""T"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"") WHERE 1 = 0",0.01,0.34950000000000003
testReduceConstantsDupNot,input-1,"SELECT ""DEPTNO"" FROM ""DEPT"" WHERE NOT (""DEPTNO"" = 7 AND ""DEPTNO"" = 8)",817.0,8.32
testReduceConstantsDupNot,LR-1,"SELECT ""DEPTNO"" FROM ""DEPT"" WHERE NOT (""DEPTNO"" = 7 AND ""DEPTNO"" = 8)",817.0,8.6655
testReduceConstantsDupNot,input-2,"SELECT ""DEPTNO"" FROM ""DEPT""",617.0,8.1945
testReduceConstantsDupNot,LR-2,"SELECT ""DEPTNO"" FROM ""DEPT""",617.0,9.625
testCasePushIsAlwaysWorking,input-1,"SELECT ""EMPNO"" FROM ""EMP"" WHERE CASE WHEN ""SAL"" > 1000 THEN ""EMPNO"" ELSE ""SAL"" END = 1",69237.79,968.0355
testCasePushIsAlwaysWorking,LR-1,"SELECT ""EMPNO"" FROM ""EMP"" WHERE CASE WHEN ""SAL"" > 1000 THEN ""EMPNO"" ELSE ""SAL"" END = 1",69237.79,1035.2224999999999
testCasePushIsAlwaysWorking,input-2,"SELECT ""EMPNO"" FROM ""EMP"" WHERE ""SAL"" > 1000 AND ""EMPNO"" = 1 OR ""SAL"" = 1",71816.72,1012.6034999999999
testCasePushIsAlwaysWorking,LR-2,"SELECT ""EMPNO"" FROM ""EMP"" WHERE ""SAL"" > 1000 AND ""EMPNO"" = 1 OR ""SAL"" = 1",71816.72,1005.8264999999999
testOversimplifiedCaseStatement,input-1,"SELECT * FROM ""EMP"" WHERE ""MGR"" > 0 AND CASE WHEN ""MGR"" > 0 THEN ""DEPTNO"" / ""MGR"" ELSE NULL END > 1",121237.32,1135.8215
testOversimplifiedCaseStatement,LR-1,"SELECT * FROM ""EMP"" WHERE ""MGR"" > 0 AND CASE WHEN ""MGR"" > 0 THEN ""DEPTNO"" / ""MGR"" > 1 ELSE FALSE END",121237.32,948.636
testOversimplifiedCaseStatement,input-2,"SELECT * FROM ""EMP"" WHERE ""MGR"" > 0 AND CASE WHEN ""MGR"" > 0 THEN ""DEPTNO"" / ""MGR"" > 1 ELSE FALSE END",121237.32,1054.8505
testOversimplifiedCaseStatement,LR-2,"SELECT * FROM ""EMP"" WHERE ""MGR"" > 0 AND CASE WHEN ""MGR"" > 0 THEN ""DEPTNO"" / ""MGR"" > 1 ELSE FALSE END",121237.32,1182.1345000000001
testMultipleDistinctWithGrouping,input-1,"SELECT ""SAL"", SUM(""COMM""), AVG(DISTINCT ""COMM""), SUM(DISTINCT ""SAL"") FROM ""EMP"" GROUP BY ""SAL""",679250.32,3487.8500000000004
