pid,qid,query,cost,time
testExpandFilterInComposite,input-2,"SELECT ""EMP1"".""EMPNO"" FROM ""EMP"" AS ""EMP1"" LEFT JOIN (SELECT ""EMPNO"", ""DEPTNO"", TRUE AS ""i"" FROM ""EMP"" WHERE ""EMPNO"" < 20) AS ""t4"" ON ""EMP1"".""EMPNO"" = ""t4"".""EMPNO"" AND ""EMP1"".""DEPTNO"" = ""t4"".""DEPTNO"" WHERE ""t4"".""i"" IS NOT NULL OR ""EMP1"".""SAL"" < 100",6262.6,80.598
testExpandFilterInComposite,LR-2,"SELECT ""EMP5190"".""EMPNO"" FROM ""EMP"" AS ""EMP5190"" LEFT JOIN (SELECT ""EMPNO"", ""DEPTNO"", TRUE AS ""I"" FROM ""EMP"" WHERE ""EMPNO"" < 20) AS ""T19614"" ON ""EMP5190"".""EMPNO"" = ""T19614"".""EMPNO"" AND ""EMP5190"".""DEPTNO"" = ""T19614"".""DEPTNO"" WHERE ""T19614"".""I"" IS NOT NULL OR ""EMP5190"".""SAL"" < 100",6262.6,82.655
testBitAndReuseDistinctAttrWithMixedOptionality,input-1,"SELECT SUM(DISTINCT ""DEPTNO""), COUNT(DISTINCT ""DEPTNO""), BIT_AND(""DEPTNO"") FROM ""EMP""",6816.01,123.846
testBitAndReuseDistinctAttrWithMixedOptionality,SC-1,"SELECT SUM(""T_cte_2"".""c_DEPTNO0"") AS ""tmp0"", COUNT(""T_cte_2"".""c_DEPTNO0"") AS ""tmp1"", BIT_AND(""T_cte_2"".""c_DEPTNO0"") AS ""tmp2"" FROM (SELECT DISTINCT ""T_EMP_0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""T_EMP_0"") AS ""T_cte_2""",5634.76,82.7025
testBitAndReuseDistinctAttrWithMixedOptionality,LR-1,"SELECT SUM(""DEPTNO""), COUNT(""DEPTNO""), BIT_AND(""DEPTNO"") FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T19863""",5634.76,88.02000000000001
testBitAndReuseDistinctAttrWithMixedOptionality,input-2,"SELECT SUM(""DEPTNO""), COUNT(""DEPTNO""), BIT_AND(""DEPTNO"") FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""t2""",5634.76,83.348
testBitAndReuseDistinctAttrWithMixedOptionality,LR-2,"SELECT SUM(""DEPTNO""), COUNT(*), BIT_AND(""DEPTNO"") FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T19908""",5634.76,88.4545
testPullFilterThroughAggregateGroupingSets,input-1,"SELECT ""ENAME"", ""SAL"", ""DEPTNO"" FROM ""EMP"" WHERE ""SAL"" > 5000 GROUP BY ROLLUP(""ENAME"", ""SAL"", ""DEPTNO"")",5282.0,53.745000000000005
testPullFilterThroughAggregateGroupingSets,LR-1,"SELECT ""ENAME"", ""SAL"", ""DEPTNO"" FROM ""EMP"" WHERE ""SAL"" > 5000 GROUP BY ROLLUP(""ENAME"", ""SAL"", ""DEPTNO"")",5282.0,77.4725
testPullFilterThroughAggregateGroupingSets,input-2,"SELECT ""ENAME"", ""SAL"", ""DEPTNO"" FROM (SELECT ""ENAME"", ""SAL"", ""DEPTNO"" FROM ""EMP"" GROUP BY ""ENAME"", ""SAL"", ""DEPTNO"" HAVING ""SAL"" > 5000) AS ""t4"" GROUP BY ROLLUP(""ENAME"", ""SAL"", ""DEPTNO"")",5281.78,70.15450000000001
testPullFilterThroughAggregateGroupingSets,LR-2,"SELECT ""ENAME"", ""SAL"", ""DEPTNO"" FROM (SELECT ""ENAME"", ""SAL"", ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""ENAME"", ""SAL"") AS ""T20132"" WHERE ""SAL"" > 5000 GROUP BY ROLLUP(""ENAME"", ""SAL"", ""DEPTNO"")",5282.23,58.3365
testReduceConstantsRequiresExecutor,input-1,"SELECT * FROM (VALUES (1, 2)) AS ""t"" (""EXPR$0"", ""EXPR$1"") WHERE 1 + 2 > 3 + NULL",0.01,0.34650000000000003
testReduceConstantsRequiresExecutor,LR-1,"SELECT * FROM (VALUES (NULL, NULL)) AS ""T"" (""EXPR0"", ""EXPR1"") WHERE 1 = 0",0.01,0.3705
testReduceConstantsRequiresExecutor,input-2,"SELECT * FROM (VALUES (NULL, NULL)) AS ""t"" (""EXPR$0"", ""EXPR$1"") WHERE 1 = 0",0.01,0.4155
testReduceConstantsRequiresExecutor,LR-2,"SELECT * FROM (VALUES (NULL, NULL)) AS ""T"" (""EXPR0"", ""EXPR1"") WHERE 1 = 0",0.01,0.3755
testExtractYearMonthToRange,input-1,"SELECT * FROM ""EMP_B"" WHERE EXTRACT(YEAR FROM ""BIRTHDATE"") = 2014 AND EXTRACT(MONTH FROM ""BIRTHDATE"") = 4",6535.78,98.2125
testExtractYearMonthToRange,LR-1,"SELECT * FROM ""EMP_B"" WHERE EXTRACT(YEAR FROM ""BIRTHDATE"") = 2014 AND EXTRACT(MONTH FROM ""BIRTHDATE"") = 4",6535.78,106.593
testExtractYearMonthToRange,input-2,"SELECT * FROM ""EMP_B"" WHERE ""BIRTHDATE"" >= DATE '2014-04-01' AND ""BIRTHDATE"" < DATE '2014-05-01'",6005.98,85.6395
testExtractYearMonthToRange,LR-2,"SELECT * FROM ""EMP_B"" WHERE ""BIRTHDATE"" >= DATE '2014-04-01' AND ""BIRTHDATE"" < DATE '2014-05-01'",6005.98,79.021
testRightEmptyInnerJoin,input-1,"SELECT * FROM ""EMP"" INNER JOIN (SELECT * FROM ""DEPT"" WHERE FALSE) AS ""t0"" ON ""EMP"".""DEPTNO"" = ""t0"".""DEPTNO""",0.0,0.6755
testRightEmptyInnerJoin,input-2,"SELECT * FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""t"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", ""DEPTNO0"", ""NAME"") WHERE 1 = 0",0.01,0.5175
testRightEmptyInnerJoin,LR-2,"SELECT * FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""T"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", ""DEPTNO0"", ""NAME"") WHERE 1 = 0",0.01,0.442
testTransitiveInferenceJoin3wayAgg,input-1,"SELECT 1 FROM (SELECT ""DEPTNO"", COUNT(*) AS ""EXPR$1"" FROM ""EMP"" WHERE ""DEPTNO"" > 7 GROUP BY ""DEPTNO"") AS ""t1"" INNER JOIN ""EMP"" AS ""EMP0"" ON ""t1"".""DEPTNO"" = ""EMP0"".""DEPTNO"" INNER JOIN ""EMP"" AS ""EMP1"" ON ""EMP0"".""DEPTNO"" = ""EMP1"".""DEPTNO""",344518.14,3727.8450000000003
testTransitiveInferenceJoin3wayAgg,LR-1,"SELECT 1 FROM (SELECT ""DEPTNO"", COUNT(*) AS ""EXPR1"" FROM ""EMP"" WHERE ""DEPTNO"" > 7 GROUP BY ""DEPTNO"") AS ""T20780"" INNER JOIN ""EMP"" AS ""EMP5702"" ON ""T20780"".""DEPTNO"" = ""EMP5702"".""DEPTNO"" INNER JOIN ""EMP"" AS ""EMP5703"" ON ""EMP5702"".""DEPTNO"" = ""EMP5703"".""DEPTNO""",344518.14,4704.3099999999995
testTransitiveInferenceJoin3wayAgg,input-2,"SELECT 1 FROM (SELECT ""DEPTNO"", COUNT(*) AS ""EXPR$1"" FROM ""EMP"" WHERE ""DEPTNO"" > 7 GROUP BY ""DEPTNO"") AS ""t5"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t6"" ON ""t5"".""DEPTNO"" = ""t6"".""DEPTNO"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t7"" ON ""t6"".""DEPTNO"" = ""t7"".""DEPTNO""",344025.05,3520.471
testTransitiveInferenceJoin3wayAgg,LR-2,"SELECT 1 FROM (SELECT ""DEPTNO"", COUNT(*) AS ""EXPR1"" FROM ""EMP"" WHERE ""DEPTNO"" > 7 GROUP BY ""DEPTNO"") AS ""T20945"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T20946"" ON ""T20945"".""DEPTNO"" = ""T20946"".""DEPTNO"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T20947"" ON ""T20946"".""DEPTNO"" = ""T20947"".""DEPTNO""",344025.05,5023.8285
testReduceConstantsProjectNullable,input-1,"SELECT ""MGR"" FROM ""EMP"" WHERE ""MGR"" = 10",5288.24,66.62299999999999
testReduceConstantsProjectNullable,LR-1,"SELECT ""MGR"" FROM ""EMP"" WHERE ""MGR"" = 10",5288.24,72.5305
testReduceConstantsProjectNullable,input-2,"SELECT CAST(10 AS INTEGER) AS ""MGR"" FROM ""EMP"" WHERE ""MGR"" = 10",5288.24,60.1475
testReduceConstantsProjectNullable,LR-2,"SELECT 10 AS ""MGR"" FROM ""EMP"" WHERE ""MGR"" = 10",5288.24,56.213
testWhereOrSubQuery,input-1,"SELECT * FROM ""EMP"" WHERE ""SAL"" = 4 OR ""EMPNO"" NOT IN (SELECT ""DEPTNO"" FROM ""DEPT"")",6236.25,86.5235
testWhereOrSubQuery,input-2,"SELECT ""EMP0"".""EMPNO"", ""EMP0"".""ENAME"", ""EMP0"".""JOB"", ""EMP0"".""MGR"", ""EMP0"".""HIREDATE"", ""EMP0"".""SAL"", ""EMP0"".""COMM"", ""EMP0"".""DEPTNO"", ""EMP0"".""SLACKER"" FROM ""EMP"" AS ""EMP0"" LEFT JOIN (SELECT ""DEPTNO"", TRUE AS ""i"" FROM ""DEPT"") AS ""t2"" ON ""EMP0"".""EMPNO"" = ""t2"".""DEPTNO"" WHERE ""EMP0"".""SAL"" = 4 OR ""t2"".""i"" IS NULL",5518.48,102.6705
testWhereOrSubQuery,LR-2,"SELECT ""EMP6208"".""EMPNO"", ""EMP6208"".""ENAME"", ""EMP6208"".""JOB"", ""EMP6208"".""MGR"", ""EMP6208"".""HIREDATE"", ""EMP6208"".""SAL"", ""EMP6208"".""COMM"", ""EMP6208"".""DEPTNO"", ""EMP6208"".""SLACKER"" FROM ""EMP"" AS ""EMP6208"" LEFT JOIN (SELECT ""DEPTNO"", TRUE AS ""I"" FROM ""DEPT"") AS ""T22104"" ON ""EMP6208"".""EMPNO"" = ""T22104"".""DEPTNO"" WHERE ""EMP6208"".""SAL"" = 4 OR ""T22104"".""I"" IS NULL",5518.48,103.283
testDecorrelateExists,input-1,"SELECT * FROM ""EMP"" WHERE EXISTS (SELECT * FROM ""EMP"" WHERE ""EMP"".""DEPTNO"" = ""DEPTNO"")",4941.02,83.6225
testDecorrelateExists,LR-1,"SELECT * FROM ""EMP"" WHERE EXISTS (SELECT * FROM ""EMP"" WHERE ""EMP"".""DEPTNO"" = ""DEPTNO"")",4941.02,80.4515
testDecorrelateExists,input-2,"SELECT ""EMP1"".""EMPNO"", ""EMP1"".""ENAME"", ""EMP1"".""JOB"", ""EMP1"".""MGR"", ""EMP1"".""HIREDATE"", ""EMP1"".""SAL"", ""EMP1"".""COMM"", ""EMP1"".""DEPTNO"", ""EMP1"".""SLACKER"" FROM ""EMP"" AS ""EMP1"" INNER JOIN (SELECT ""DEPTNO"", TRUE AS ""$f1"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""t4"" ON ""EMP1"".""DEPTNO"" = ""t4"".""DEPTNO""",11245.61,161.9645
testDecorrelateExists,LR-2,"SELECT ""EMP6522"".""EMPNO"", ""EMP6522"".""ENAME"", ""EMP6522"".""JOB"", ""EMP6522"".""MGR"", ""EMP6522"".""HIREDATE"", ""EMP6522"".""SAL"", ""EMP6522"".""COMM"", ""EMP6522"".""DEPTNO"", ""EMP6522"".""SLACKER"" FROM ""EMP"" AS ""EMP6522"" INNER JOIN (SELECT ""DEPTNO"", TRUE AS ""F1"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T22781"" ON ""EMP6522"".""DEPTNO"" = ""T22781"".""DEPTNO""",11245.61,184.57
testExpressionInWindowFunction,input-1,"SELECT SUM(""DEPTNO"") OVER (PARTITION BY ""DEPTNO"" ORDER BY ""SAL"" RANGE BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS ""SUM1"", SUM(""DEPTNO"" + ""SAL"") OVER (PARTITION BY ""DEPTNO"" ORDER BY ""SAL"" RANGE BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS ""SUM2"" FROM ""EMP""",37024.96,345.9275
testExpressionInWindowFunction,input-2,"SELECT SUM(""DEPTNO"") OVER (PARTITION BY ""DEPTNO"" ORDER BY ""SAL"" RANGE BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS ""$0"", SUM(""DEPTNO"" + ""SAL"") OVER (PARTITION BY ""DEPTNO"" ORDER BY ""SAL"" RANGE BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS ""$1"" FROM ""EMP""",37024.96,323.001
testTransitiveInferenceJoin3way,input-1,"SELECT 1 FROM ""EMP"" INNER JOIN ""EMP"" AS ""EMP0"" ON ""EMP"".""DEPTNO"" = ""EMP0"".""DEPTNO"" INNER JOIN ""EMP"" AS ""EMP1"" ON ""EMP0"".""DEPTNO"" = ""EMP1"".""DEPTNO"" WHERE ""EMP"".""DEPTNO"" > 7",33078768.15,232291.0335
testTransitiveInferenceJoin3way,LR-1,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T22989"" INNER JOIN ""EMP"" AS ""EMP6749"" ON ""T22989"".""DEPTNO"" = ""EMP6749"".""DEPTNO"" INNER JOIN ""EMP"" AS ""EMP6750"" ON ""EMP6749"".""DEPTNO"" = ""EMP6750"".""DEPTNO""",33078768.15,228799.9055
testTransitiveInferenceJoin3way,input-2,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t1"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t2"" ON ""t1"".""DEPTNO"" = ""t2"".""DEPTNO"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t3"" ON ""t2"".""DEPTNO"" = ""t3"".""DEPTNO""",32904162.06,235022.1145
testTransitiveInferenceJoin3way,LR-2,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T23338"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T23340"" ON ""T23338"".""DEPTNO"" = ""T23340"".""DEPTNO"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T23342"" ON ""T23340"".""DEPTNO"" = ""T23342"".""DEPTNO""",32904162.06,240345.1765
testRightEmptyLeftJoin,input-1,"SELECT * FROM ""EMP"" LEFT JOIN (SELECT * FROM ""DEPT"" WHERE FALSE) AS ""t0"" ON ""EMP"".""DEPTNO"" = ""t0"".""DEPTNO""",5598.36,93.0055
testRightEmptyLeftJoin,input-2,"SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", CAST(NULL AS INTEGER) AS ""DEPTNO0"", CAST(NULL AS VARCHAR(10)) AS ""NAME"" FROM ""EMP""",4941.0,74.866
testRightEmptyLeftJoin,LR-2,"SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", CAST(NULL AS INTEGER) AS ""DEPTNO0"", CAST(NULL AS VARCHAR(10)) AS ""NAME"" FROM ""EMP""",4941.0,67.26050000000001
testPushCountStarThroughUnion,input-1,"SELECT ""ENAME"", COUNT(*) FROM (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""t1"" GROUP BY ""ENAME""",10966.85,190.4515
testPushCountStarThroughUnion,LR-1,"SELECT ""ENAME"", COALESCE(SUM(""EXPR1""), 0) FROM (SELECT ""ENAME"", COUNT(*) AS ""EXPR1"" FROM ""EMP"" GROUP BY ""ENAME"" UNION ALL SELECT ""ENAME"", COUNT(*) AS ""EXPR1"" FROM ""EMP"" GROUP BY ""ENAME"") AS ""T23507"" GROUP BY ""ENAME""",7324.38,184.9925
testPushCountStarThroughUnion,input-2,"SELECT ""ENAME"", COALESCE(SUM(""EXPR$1""), 0) FROM (SELECT ""ENAME"", COUNT(*) AS ""EXPR$1"" FROM ""EMP"" GROUP BY ""ENAME"" UNION ALL SELECT ""ENAME"", COUNT(*) AS ""EXPR$1"" FROM ""EMP"" GROUP BY ""ENAME"") AS ""t8"" GROUP BY ""ENAME""",7324.38,193.823
testPushCountStarThroughUnion,LR-2,"SELECT ""ENAME"", SUM(""EXPR1"") AS ""F1"" FROM (SELECT ""ENAME"", COUNT(*) AS ""EXPR1"" FROM ""EMP"" GROUP BY ""ENAME"" UNION ALL SELECT ""ENAME"", COUNT(*) AS ""EXPR1"" FROM ""EMP"" GROUP BY ""ENAME"") AS ""T23688"" GROUP BY ""ENAME""",7324.38,186.9875
testRemoveSemiJoinRight,input-1,"SELECT ""EMP"".""ENAME"" FROM ""EMP"", ""DEPT"", ""EMP"" AS ""EMP0"" WHERE ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" AND ""DEPT"".""DEPTNO"" = ""EMP0"".""DEPTNO""",300005.61,3985.898
testRemoveSemiJoinRight,LR-1,"SELECT ""EMP7273"".""ENAME"" FROM ""EMP"" AS ""EMP7273"" INNER JOIN ""DEPT"" AS ""DEPT2035"" ON ""EMP7273"".""DEPTNO"" = ""DEPT2035"".""DEPTNO"" INNER JOIN ""EMP"" AS ""EMP7274"" ON ""DEPT2035"".""DEPTNO"" = ""EMP7274"".""DEPTNO""",300005.61,3382.4275
testRemoveSemiJoinRight,input-2,"SELECT ""EMP1"".""ENAME"" FROM ""EMP"" AS ""EMP1"" INNER JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP1"".""DEPTNO"" = ""DEPT0"".""DEPTNO"" INNER JOIN ""EMP"" AS ""EMP2"" ON ""DEPT0"".""DEPTNO"" = ""EMP2"".""DEPTNO""",300005.61,4003.343
testRemoveSemiJoinRight,LR-2,"SELECT ""EMP1"".""ENAME"" FROM ""EMP"" AS ""EMP1"" INNER JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP1"".""DEPTNO"" = ""DEPT0"".""DEPTNO"" INNER JOIN ""EMP"" AS ""EMP2"" ON ""DEPT0"".""DEPTNO"" = ""EMP2"".""DEPTNO""",300005.61,3460.239
testPushProjectPastInnerJoin,input-1,"SELECT COUNT(*), CASE WHEN ""EMP"".""SAL"" < 11 THEN 11 ELSE -1 * ""EMP"".""SAL"" END FROM ""EMP"" INNER JOIN ""BONUS"" ON ""EMP"".""ENAME"" = ""BONUS"".""ENAME"" GROUP BY CASE WHEN ""EMP"".""SAL"" < 11 THEN 11 ELSE -1 * ""EMP"".""SAL"" END",268100.3,7124.4580000000005
testPushProjectPastInnerJoin,LR-1,"SELECT COUNT(*), CASE WHEN ""EMP"".""SAL"" < 11 THEN 11 ELSE -1 * ""EMP"".""SAL"" END FROM ""EMP"" INNER JOIN ""BONUS"" ON ""EMP"".""ENAME"" = ""BONUS"".""ENAME"" GROUP BY CASE WHEN ""EMP"".""SAL"" < 11 THEN 11 ELSE -1 * ""EMP"".""SAL"" END",268100.3,7026.079
testPushProjectPastInnerJoin,input-2,"SELECT COUNT(*), ""t2"".""EXPR$1"" FROM (SELECT ""ENAME"", CASE WHEN ""SAL"" < 11 THEN 11 ELSE -1 * ""SAL"" END AS ""EXPR$1"" FROM ""EMP"") AS ""t2"" INNER JOIN (SELECT ""ENAME"" FROM ""BONUS"") AS ""t3"" ON ""t2"".""ENAME"" = ""t3"".""ENAME"" GROUP BY ""t2"".""EXPR$1""",268100.3,6947.053
testPushProjectPastInnerJoin,WT-2,"SELECT COUNT(*), ""T2"".""EXPR$1"" AS ""EXPR$1"" FROM ""BONUS"" AS ""BONUS"" INNER JOIN (SELECT ""EMP"".""ENAME"" AS ""ENAME"", CASE WHEN ""EMP"".""SAL"" < 11 THEN 11 ELSE -1 * ""EMP"".""SAL"" END AS ""EXPR$1"" FROM ""EMP"" AS ""EMP"") AS ""T2"" ON ""BONUS"".""ENAME"" = ""T2"".""ENAME"" GROUP BY ""T2"".""EXPR$1""",268100.3,6566.2975
testPushProjectPastInnerJoin,LR-2,"SELECT COALESCE(SUM(""T24260"".""EXPR0"" * ""T24261"".""EXPR0""), 0), ""T24260"".""EXPR1"" FROM (SELECT ""ENAME"", CASE WHEN ""SAL"" < 11 THEN 11 ELSE -1 * ""SAL"" END AS ""EXPR1"", COUNT(*) AS ""EXPR0"" FROM ""EMP"" GROUP BY ""ENAME"", CASE WHEN ""SAL"" < 11 THEN 11 ELSE -1 * ""SAL"" END) AS ""T24260"" INNER JOIN (SELECT ""ENAME"", COUNT(*) AS ""EXPR0"" FROM ""BONUS"" GROUP BY ""ENAME"") AS ""T24261"" ON ""T24260"".""ENAME"" = ""T24261"".""ENAME"" GROUP BY ""T24260"".""EXPR1""",16525.49,386.49350000000004
testPushAggregateFunctionsThroughJoin,input-1,"SELECT ""EMP"".""JOB"", MIN(""EMP"".""SAL"") AS ""MIN_SAL"", MIN(""EMP"".""DEPTNO"") AS ""MIN_DEPTNO"", SUM(""EMP"".""SAL"") + 1 AS ""SUM_SAL_PLUS"", MAX(""EMP"".""SAL"") AS ""MAX_SAL"", SUM(""EMP"".""SAL"") AS ""SUM_SAL_2"", COUNT(*) AS ""COUNT_SAL"", COUNT(""EMP"".""MGR"") AS ""COUNT_MGR"" FROM ""EMP"" INNER JOIN ""DEPT"" ON ""EMP"".""JOB"" = ""DEPT"".""NAME"" GROUP BY ""EMP"".""JOB"", ""DEPT"".""NAME""",82252.41,1001.903
testPushAggregateFunctionsThroughJoin,input-2,"SELECT ""t2"".""JOB"", ""t2"".""MIN_SAL"", ""t2"".""MIN_DEPTNO"", CAST(""t2"".""SUM_SAL_2"" * ""t3"".""$f1"" AS INTEGER) + 1 AS ""SUM_SAL_PLUS"", ""t2"".""MAX_SAL"", CAST(""t2"".""SUM_SAL_2"" * ""t3"".""$f1"" AS INTEGER) AS ""SUM_SAL_2"", ""t2"".""COUNT_SAL"" * ""t3"".""$f1"" AS ""COUNT_SAL"", ""t2"".""COUNT_MGR"" * ""t3"".""$f1"" AS ""COUNT_MGR"" FROM (SELECT ""JOB"", MIN(""SAL"") AS ""MIN_SAL"", MIN(""DEPTNO"") AS ""MIN_DEPTNO"", SUM(""SAL"") AS ""SUM_SAL_2"", MAX(""SAL"") AS ""MAX_SAL"", COUNT(*) AS ""COUNT_SAL"", COUNT(""MGR"") AS ""COUNT_MGR"" FROM ""EMP"" GROUP BY ""JOB"") AS ""t2"" INNER JOIN (SELECT ""NAME"", COUNT(*) AS ""$f1"" FROM ""DEPT"" GROUP BY ""NAME"") AS ""t3"" ON ""t2"".""JOB"" = ""t3"".""NAME""",7602.34,134.63
testTransitiveInferenceProject,input-1,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t0"" INNER JOIN ""EMP"" AS ""EMP0"" ON ""t0"".""DEPTNO"" = ""EMP0"".""DEPTNO""",339838.39,3769.383
testTransitiveInferenceProject,WT-1,"SELECT 1 FROM ""EMP"" AS ""EMP0"" INNER JOIN ""EMP"" AS ""EMP"" ON ""EMP0"".""DEPTNO"" = ""EMP"".""DEPTNO"" WHERE ""EMP"".""DEPTNO"" > 7",339838.39,3703.4269999999997
testTransitiveInferenceProject,LR-1,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T0"" INNER JOIN ""EMP"" AS ""EMP0"" ON ""T0"".""DEPTNO"" = ""EMP0"".""DEPTNO""",339838.39,4675.404
testTransitiveInferenceProject,input-2,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t3"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t4"" ON ""t3"".""DEPTNO"" = ""t4"".""DEPTNO""",339689.2,4619.7155
testTransitiveInferenceProject,WT-2,"SELECT 1 FROM ""EMP"" AS ""EMP0"" INNER JOIN ""EMP"" AS ""EMP"" ON ""EMP0"".""DEPTNO"" = ""EMP"".""DEPTNO"" WHERE ""EMP0"".""DEPTNO"" > 7",339838.39,3338.709
testTransitiveInferenceProject,LR-2,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T3"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T4"" ON ""T3"".""DEPTNO"" = ""T4"".""DEPTNO""",339689.2,3611.953
testPushAvgThroughUnion,input-1,"SELECT ""ENAME"", AVG(""EMPNO"") FROM (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""t1"" GROUP BY ""ENAME""",10967.35,199.417
testPushAvgThroughUnion,SC-1,"SELECT ""t1"".""c_ENAME0"" AS ""ENAME"", AVG(""t1"".""c_EMPNO0"") AS ""tmp0"" FROM (SELECT ""T_EMP_0"".""EMPNO"" AS ""c_EMPNO0"", ""T_EMP_0"".""ENAME"" AS ""c_ENAME0"" FROM ""EMP"" AS ""T_EMP_0"") AS ""t1"" GROUP BY ""t1"".""c_ENAME0""",5966.53,116.0795
testPushAvgThroughUnion,LR-1,"SELECT ""ENAME"", AVG(""EMPNO"") FROM (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""T25560"" GROUP BY ""ENAME""",10967.35,202.685
testPushAvgThroughUnion,input-2,"SELECT ""ENAME"", AVG(""EMPNO"") FROM (SELECT ""ENAME"", ""EMPNO"" FROM ""EMP"" UNION ALL SELECT ""ENAME"", ""EMPNO"" FROM ""EMP"") AS ""t6"" GROUP BY ""ENAME""",10967.35,204.8005
testPushAvgThroughUnion,SC-2,"SELECT ""t6"".""c_ENAME0"" AS ""ENAME"", AVG(""t6"".""c_EMPNO0"") AS ""tmp0"" FROM (SELECT ""T_EMP_0"".""ENAME"" AS ""c_ENAME0"", ""T_EMP_0"".""EMPNO"" AS ""c_EMPNO0"" FROM ""EMP"" AS ""T_EMP_0"") AS ""t6"" GROUP BY ""t6"".""c_ENAME0""",5966.53,116.67699999999999
testPushAvgThroughUnion,LR-2,"SELECT ""ENAME"", AVG(""EMPNO"") FROM (SELECT ""ENAME"", ""EMPNO"" FROM ""EMP"" UNION ALL SELECT ""ENAME"", ""EMPNO"" FROM ""EMP"") AS ""T6"" GROUP BY ""ENAME""",10967.35,205.458
testPushProjectPastFullJoinStrong,input-1,"SELECT COUNT(*), CASE WHEN ""EMP"".""SAL"" < 11 THEN -1 * ""EMP"".""SAL"" ELSE ""EMP"".""SAL"" END FROM ""EMP"" FULL JOIN ""BONUS"" ON ""EMP"".""ENAME"" = ""BONUS"".""ENAME"" GROUP BY CASE WHEN ""EMP"".""SAL"" < 11 THEN -1 * ""EMP"".""SAL"" ELSE ""EMP"".""SAL"" END",581583.96,7591.1695
