pid,qid,query,cost,time
testReduceConstantsDup2,LR-1,"SELECT * FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""T"" (""EMPNO"", ""DEPTNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"") WHERE 1 = 0",0.01,0.3255
testReduceConstantsDup2,input-2,"SELECT 10 AS ""EMPNO"", ""ENAME"", ""JOB"", CAST(NULL AS INTEGER) AS ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"" FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""t"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"") WHERE 1 = 0",0.01,0.14150000000000001
testReduceConstantsDup2,LR-2,"SELECT 10 AS ""EMPNO"", ""ENAME"", ""JOB"", NULL AS ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"" FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""T"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"") WHERE 1 = 0",0.01,0.4105
testReduceConstantsDup3,input-1,"SELECT ""DEPTNO"" FROM ""DEPT"" WHERE ""DEPTNO"" <> 7 OR ""DEPTNO"" <> 8",205.0,3.011
testReduceConstantsDup3,LR-1,"SELECT ""DEPTNO"" FROM ""DEPT"" WHERE ""DEPTNO"" <> 7 OR ""DEPTNO"" <> 8",205.0,3.048
testReduceConstantsDup3,input-2,"SELECT ""DEPTNO"" FROM ""DEPT""",155.0,3.586
testReduceConstantsDup3,LR-2,"SELECT ""DEPTNO"" FROM ""DEPT""",155.0,3.2119999999999997
testReduceConstantsNull,input-1,"SELECT * FROM (SELECT * FROM (SELECT CAST(NULL AS INTEGER) AS ""N"" FROM ""EMP"") AS ""t"" WHERE ""N"" IS NULL AND ""N"" IS NULL) AS ""t1"" WHERE ""N"" IS NULL",20168.0,228.1455
testReduceConstantsNull,LR-1,"SELECT * FROM (SELECT NULL AS ""N"" FROM ""EMP"" WHERE NULL IS NULL AND NULL IS NULL) AS ""T27067"" WHERE ""N"" IS NULL",20168.0,288.655
testReduceConstantsNull,input-2,"SELECT CAST(NULL AS INTEGER) AS ""N"" FROM ""EMP""",20168.0,217.263
testReduceConstantsNull,LR-2,"SELECT CAST(NULL AS INTEGER) AS ""N"" FROM ""EMP""",20168.0,236.94099999999997
testPushCountFilterThroughUnion,input-1,"SELECT ""DEPTNO"", COUNT(*) FILTER (WHERE ""JOB"" = 'CLERK') FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 10 UNION ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 20) AS ""t3"" GROUP BY ""DEPTNO""",54266.81,551.788
testPushCountFilterThroughUnion,LR-1,"SELECT ""DEPTNO"", COUNT(*) FILTER (WHERE ""F1"") FROM (SELECT ""DEPTNO"", ""JOB"" = 'CLERK' AS ""F1"" FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 10 UNION ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 20) AS ""T"") AS ""T27161"" GROUP BY ""DEPTNO""",54266.81,587.1505
testPushCountFilterThroughUnion,input-2,"SELECT ""DEPTNO"", COALESCE(SUM(""EXPR$1""), 0) FROM (SELECT ""DEPTNO"", COUNT(*) FILTER (WHERE ""JOB"" = 'CLERK') AS ""EXPR$1"" FROM ""EMP"" WHERE ""DEPTNO"" = 10 GROUP BY ""DEPTNO"" UNION ALL SELECT ""DEPTNO"", COUNT(*) FILTER (WHERE ""JOB"" = 'CLERK') AS ""EXPR$1"" FROM ""EMP"" WHERE ""DEPTNO"" > 20 GROUP BY ""DEPTNO"") AS ""t12"" GROUP BY ""DEPTNO""",31712.3,427.1065
testPushCountFilterThroughUnion,LR-2,"SELECT ""DEPTNO"", SUM(""EXPR1"") AS ""F1"" FROM (SELECT ""DEPTNO"", COUNT(*) FILTER (WHERE ""JOB"" = 'CLERK') AS ""EXPR1"" FROM ""EMP"" WHERE ""DEPTNO"" = 10 GROUP BY ""DEPTNO"" UNION ALL SELECT ""DEPTNO"", COUNT(*) FILTER (WHERE ""JOB"" = 'CLERK') AS ""EXPR1"" FROM ""EMP"" WHERE ""DEPTNO"" > 20 GROUP BY ""DEPTNO"") AS ""T27577"" GROUP BY ""DEPTNO""",31712.3,441.0375
testReduceConstantsNegatedInverted,input-1,"SELECT ""EMPNO"" FROM ""EMP"" WHERE ""EMPNO"" > 10 AND ""EMPNO"" <= 10",4.44,1.0065
testReduceConstantsNegatedInverted,SC-1,"SELECT ""EMPNO"" FROM ((VALUES (NULL))) AS ""T_cte_empty""(""EMPNO"") WHERE 1 = 0",0.01,0.33599999999999997
testReduceConstantsNegatedInverted,LR-1,"SELECT ""EMPNO"" FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""T"" (""EMPNO"", ""DEPTNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"") WHERE 1 = 0",0.01,0.5445
testReduceConstantsNegatedInverted,input-2,"SELECT ""EMPNO"" FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""t"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"") WHERE 1 = 0",0.01,0.316
testReduceConstantsNegatedInverted,LR-2,"SELECT ""EMPNO"" FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""T"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"") WHERE 1 = 0",0.01,0.367
testPushSumCountStarGroupingSetsThroughUnion,input-1,"SELECT ""DEPTNO"", ""JOB"", SUM(""EMPNO""), COUNT(*), MIN(""DEPTNO""), MAX(""EMPNO"") FROM (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""t1"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",377086.7,2186.082
testPushSumCountStarGroupingSetsThroughUnion,LR-1,"SELECT ""DEPTNO"", ""JOB"", SUM(""EXPR2""), COALESCE(SUM(""EXPR3""), 0), MIN(""EXPR4""), MAX(""EXPR5"") FROM (SELECT ""DEPTNO"", ""JOB"", SUM(""EMPNO"") AS ""EXPR2"", COUNT(*) AS ""EXPR3"", MIN(""DEPTNO"") AS ""EXPR4"", MAX(""EMPNO"") AS ""EXPR5"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"" UNION ALL SELECT ""DEPTNO"", ""JOB"", SUM(""EMPNO"") AS ""EXPR2"", COUNT(*) AS ""EXPR3"", MIN(""DEPTNO"") AS ""EXPR4"", MAX(""EMPNO"") AS ""EXPR5"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""T28368"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",152867.9,3837.3365
testPushSumCountStarGroupingSetsThroughUnion,input-2,"SELECT ""DEPTNO"", ""JOB"", SUM(""EXPR$2""), COALESCE(SUM(""EXPR$3""), 0), MIN(""EXPR$4""), MAX(""EXPR$5"") FROM (SELECT ""DEPTNO"", ""JOB"", SUM(""EMPNO"") AS ""EXPR$2"", COUNT(*) AS ""EXPR$3"", MIN(""DEPTNO"") AS ""EXPR$4"", MAX(""EMPNO"") AS ""EXPR$5"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"" UNION ALL SELECT ""DEPTNO"", ""JOB"", SUM(""EMPNO"") AS ""EXPR$2"", COUNT(*) AS ""EXPR$3"", MIN(""DEPTNO"") AS ""EXPR$4"", MAX(""EMPNO"") AS ""EXPR$5"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""t8"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",152867.9,3945.4855
testPushSumCountStarGroupingSetsThroughUnion,LR-2,"SELECT ""DEPTNO"", ""JOB"", SUM(""EXPR2""), SUM(""EXPR3"") AS ""F3"", MIN(""EXPR4""), MAX(""EXPR5"") FROM (SELECT ""DEPTNO"", ""JOB"", SUM(""EMPNO"") AS ""EXPR2"", COUNT(*) AS ""EXPR3"", MIN(""DEPTNO"") AS ""EXPR4"", MAX(""EMPNO"") AS ""EXPR5"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"" UNION ALL SELECT ""DEPTNO"", ""JOB"", SUM(""EMPNO"") AS ""EXPR2"", COUNT(*) AS ""EXPR3"", MIN(""DEPTNO"") AS ""EXPR4"", MAX(""EMPNO"") AS ""EXPR5"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""T28562"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",152867.9,3989.3500000000004
testReduceCaseNullabilityChange,input-1,"SELECT CASE WHEN ""EMPNO"" = 1 THEN 1 WHEN 1 IS NOT NULL THEN 2 ELSE NULL END AS ""QX"" FROM ""EMP""",22668.0,263.0015
testReduceCaseNullabilityChange,LR-1,"SELECT CASE WHEN ""EMPNO"" = 1 THEN 1 WHEN 1 IS NOT NULL THEN 2 ELSE NULL END AS ""QX"" FROM ""EMP""",22668.0,236.184
testReduceCaseNullabilityChange,input-2,"SELECT CAST(CASE WHEN ""EMPNO"" = 1 THEN 1 ELSE 2 END AS INTEGER) AS ""QX"" FROM ""EMP""",22668.0,239.6335
testReduceCaseNullabilityChange,LR-2,"SELECT CAST(CASE WHEN ""EMPNO"" = 1 THEN 1 ELSE 2 END AS INTEGER) AS ""QX"" FROM ""EMP""",22668.0,310.293
testExtractJoinFilterRule,input-1,"SELECT 1 FROM ""EMP"" INNER JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO""",23074.11,387.07349999999997
testExtractJoinFilterRule,LR-1,"SELECT 1 FROM ""EMP"" INNER JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO""",23074.11,382.9435
testExtractJoinFilterRule,input-2,"SELECT 1 FROM ""EMP"" AS ""EMP0"", ""DEPT"" AS ""DEPT0"" WHERE ""EMP0"".""DEPTNO"" = ""DEPT0"".""DEPTNO""",23074.11,386.29150000000004
testExtractJoinFilterRule,LR-2,"SELECT 1 FROM ""EMP"" AS ""EMP8953"" INNER JOIN ""DEPT"" AS ""DEPT2351"" ON ""EMP8953"".""DEPTNO"" = ""DEPT2351"".""DEPTNO""",23074.11,383.334
testPushAggregateThroughJoinDistinct,input-1,"SELECT ""t0"".""NAME"", SUM(""EMP"".""SAL"") AS ""SUM_SAL"", COUNT(*) AS ""C"" FROM ""EMP"" INNER JOIN (SELECT ""NAME"" FROM ""DEPT"" GROUP BY ""NAME"") AS ""t0"" ON ""EMP"".""JOB"" = ""t0"".""NAME"" GROUP BY ""t0"".""NAME""",19831.97,619.9945
testPushAggregateThroughJoinDistinct,LR-1,"SELECT ""T28972"".""NAME"", ""T28971"".""SUM_SAL"", ""T28971"".""C"" FROM (SELECT ""JOB"", SUM(""SAL"") AS ""SUM_SAL"", COUNT(*) AS ""C"" FROM ""EMP"" GROUP BY ""JOB"") AS ""T28971"" INNER JOIN (SELECT ""NAME"" FROM ""DEPT"" GROUP BY ""NAME"") AS ""T28972"" ON ""T28971"".""JOB"" = ""T28972"".""NAME""",19004.16,435.60450000000003
testPushAggregateThroughJoinDistinct,input-2,"SELECT ""t4"".""NAME"", ""t3"".""SUM_SAL"", ""t3"".""C"" FROM (SELECT ""JOB"", SUM(""SAL"") AS ""SUM_SAL"", COUNT(*) AS ""C"" FROM ""EMP"" GROUP BY ""JOB"") AS ""t3"" INNER JOIN (SELECT ""NAME"" FROM ""DEPT"" GROUP BY ""NAME"") AS ""t4"" ON ""t3"".""JOB"" = ""t4"".""NAME""",19004.16,436.128
testPushAggregateThroughJoinDistinct,LR-2,"SELECT ""T29196"".""NAME"", ""T29195"".""SUM_SAL"", ""T29195"".""C"" FROM (SELECT ""JOB"", SUM(""SAL"") AS ""SUM_SAL"", COUNT(*) AS ""C"" FROM ""EMP"" GROUP BY ""JOB"") AS ""T29195"" INNER JOIN (SELECT ""NAME"" FROM ""DEPT"" GROUP BY ""NAME"") AS ""T29196"" ON ""T29195"".""JOB"" = ""T29196"".""NAME""",19004.16,490.79449999999997
testSortJoinCopySemiJoinOrderBy,input-1,"SELECT ""DEPT"".""DEPTNO"", ""DEPT"".""NAME"" FROM ""DEPT"" INNER JOIN (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""t0"" ON ""DEPT"".""DEPTNO"" = ""t0"".""DEPTNO"" ORDER BY ""DEPT"".""DEPTNO""",19895.95,427.906
testSortJoinCopySemiJoinOrderBy,LR-1,"SELECT ""DEPT2487"".""DEPTNO"", ""DEPT2487"".""NAME"" FROM ""DEPT"" AS ""DEPT2487"" INNER JOIN (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T29404"" ON ""DEPT2487"".""DEPTNO"" = ""T29404"".""DEPTNO"" ORDER BY ""DEPT2487"".""DEPTNO""",19895.95,488.8655
testSortJoinCopySemiJoinOrderBy,input-2,"SELECT * FROM (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" WHERE EXISTS (SELECT 1 FROM (SELECT ""DEPTNO"" FROM ""EMP"") AS ""t4"" WHERE ""DEPTNO"" = ""t4"".""DEPTNO"") ORDER BY ""DEPTNO"") AS ""t3"" ORDER BY ""DEPTNO""",328.31,4.779999999999999
testSortJoinCopySemiJoinOrderBy,SC-2,"SELECT ""T_DEPT_0"".""DEPTNO"" AS ""DEPTNO"", ""T_DEPT_0"".""NAME"" AS ""NAME"" FROM ""DEPT"" AS ""T_DEPT_0""",155.0,2.6865
testSortJoinCopySemiJoinOrderBy,WT-2,"SELECT ""DEPT"".""DEPTNO"" AS ""DEPTNO"", ""DEPT"".""NAME"" AS ""NAME"" FROM ""DEPT"" AS ""DEPT"" WHERE EXISTS (SELECT 1 FROM ""EMP"" AS ""EMP"" WHERE ""EMP"".""DEPTNO"" = ""EMP"".""DEPTNO"") ORDER BY ""DEPT"".""DEPTNO""",328.31,4.566
testReduceConstantsDup3Null,input-1,"SELECT ""EMPNO"" FROM ""EMP"" WHERE ""MGR"" <> 7 OR ""MGR"" <> 8",25168.0,251.94299999999998
testReduceConstantsDup3Null,LR-1,"SELECT ""EMPNO"" FROM ""EMP"" WHERE ""MGR"" <> 7 OR ""MGR"" <> 8",25168.0,239.2625
testReduceConstantsDup3Null,input-2,"SELECT ""EMPNO"" FROM ""EMP"" WHERE ""MGR"" IS NOT NULL",20168.0,281.1825
testReduceConstantsDup3Null,LR-2,"SELECT ""EMPNO"" FROM ""EMP"" WHERE ""MGR"" IS NOT NULL",20168.0,242.8075
testDecorrelateTwoIn,input-1,"SELECT ""SAL"" FROM ""EMP"" WHERE ""EMPNO"" IN (SELECT ""DEPTNO"" FROM ""DEPT"" WHERE ""EMP"".""JOB"" = ""NAME"") AND ""EMPNO"" IN (SELECT ""EMPNO"" FROM ""EMP"" WHERE ""EMP"".""ENAME"" = ""ENAME"")",90308070.0,587568.9005
testDecorrelateTwoIn,LR-1,"SELECT ""EMP9455"".""SAL"" FROM ""EMP"" AS ""EMP9455"" INNER JOIN (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" GROUP BY ""DEPTNO"", ""NAME"") AS ""T30702"" ON ""EMP9455"".""EMPNO"" = ""T30702"".""DEPTNO"" AND ""EMP9455"".""JOB"" = ""T30702"".""NAME"" INNER JOIN (SELECT ""EMPNO"" FROM ""EMP"" GROUP BY ""EMPNO"") AS ""T30703"" ON ""EMP9455"".""EMPNO"" = ""T30703"".""EMPNO""",59033.69,24.0205
testDecorrelateTwoIn,input-2,"SELECT ""EMP1"".""SAL"" FROM ""EMP"" AS ""EMP1"" INNER JOIN (SELECT * FROM ""DEPT"") AS ""t5"" ON ""EMP1"".""JOB"" = ""t5"".""NAME"" AND ""EMP1"".""EMPNO"" = ""t5"".""DEPTNO"" INNER JOIN (SELECT ""EMPNO"", ""ENAME"" FROM ""EMP"") AS ""t6"" ON ""EMP1"".""ENAME"" = ""t6"".""ENAME"" AND ""EMP1"".""EMPNO"" = ""t6"".""EMPNO""",915.86,19.102
testDecorrelateTwoIn,LR-2,"SELECT ""EMP1"".""SAL"" FROM ""EMP"" AS ""EMP1"" INNER JOIN (SELECT * FROM ""DEPT"") AS ""T5"" ON ""EMP1"".""JOB"" = ""T5"".""NAME"" AND ""EMP1"".""EMPNO"" = ""T5"".""DEPTNO"" INNER JOIN (SELECT ""EMPNO"", ""ENAME"" FROM ""EMP"") AS ""T6"" ON ""EMP1"".""ENAME"" = ""T6"".""ENAME"" AND ""EMP1"".""EMPNO"" = ""T6"".""EMPNO""",915.86,19.9215
testPushProjectPastLeftJoinSwapStrong,input-1,"SELECT COUNT(*), CASE WHEN ""EMP"".""SAL"" < 11 THEN -1 * ""EMP"".""SAL"" ELSE ""EMP"".""SAL"" END FROM ""BONUS"" LEFT JOIN ""EMP"" ON ""BONUS"".""ENAME"" = ""EMP"".""ENAME"" GROUP BY CASE WHEN ""EMP"".""SAL"" < 11 THEN -1 * ""EMP"".""SAL"" ELSE ""EMP"".""SAL"" END",718713.08,24196.182
testPushProjectPastLeftJoinSwapStrong,LR-1,"SELECT COUNT(*), CASE WHEN ""EMP"".""SAL"" < 11 THEN -1 * ""EMP"".""SAL"" ELSE ""EMP"".""SAL"" END FROM ""BONUS"" LEFT JOIN ""EMP"" ON ""BONUS"".""ENAME"" = ""EMP"".""ENAME"" GROUP BY CASE WHEN ""EMP"".""SAL"" < 11 THEN -1 * ""EMP"".""SAL"" ELSE ""EMP"".""SAL"" END",718713.08,22676.45
testPushProjectPastLeftJoinSwapStrong,input-2,"SELECT COUNT(*), ""t3"".""EXPR$1"" FROM (SELECT ""ENAME"" FROM ""BONUS"") AS ""t2"" LEFT JOIN (SELECT ""ENAME"", CASE WHEN ""SAL"" < 11 THEN -1 * ""SAL"" ELSE ""SAL"" END AS ""EXPR$1"" FROM ""EMP"") AS ""t3"" ON ""t2"".""ENAME"" = ""t3"".""ENAME"" GROUP BY ""t3"".""EXPR$1""",512477.84,23674.697
testPushProjectPastLeftJoinSwapStrong,WT-2,"SELECT COUNT(*), ""T3"".""EXPR$1"" AS ""EXPR$1"" FROM ""BONUS"" AS ""BONUS"" LEFT JOIN (SELECT ""EMP"".""ENAME"" AS ""ENAME"", CASE WHEN ""EMP"".""SAL"" < 11 THEN -1 * ""EMP"".""SAL"" ELSE ""EMP"".""SAL"" END AS ""EXPR$1"" FROM ""EMP"" AS ""EMP"") AS ""T3"" ON ""BONUS"".""ENAME"" = ""T3"".""ENAME"" GROUP BY ""T3"".""EXPR$1""",512477.84,22101.775999999998
testPushProjectPastLeftJoinSwapStrong,LR-2,"SELECT COUNT(*), ""T31056"".""EXPR1"" FROM (SELECT ""ENAME"" FROM ""BONUS"") AS ""T31055"" LEFT JOIN (SELECT ""ENAME"", CASE WHEN ""SAL"" < 11 THEN -1 * ""SAL"" ELSE ""SAL"" END AS ""EXPR1"" FROM ""EMP"") AS ""T31056"" ON ""T31055"".""ENAME"" = ""T31056"".""ENAME"" GROUP BY ""T31056"".""EXPR1""",512477.84,21249.008
testExpandFilterExistsSimple,input-1,"SELECT ""EMPNO"" FROM ""EMP"" WHERE EXISTS (SELECT * FROM ""EMP"" WHERE ""EMPNO"" < 20)",20168.62,273.411
testExpandFilterExistsSimple,input-2,"SELECT ""EMP1"".""EMPNO"" FROM ""EMP"" AS ""EMP1"", (SELECT ""t3"".""i"" FROM (SELECT * FROM ""EMP"" WHERE ""EMPNO"" < 20) AS ""t2"", (VALUES (TRUE)) AS ""t3"" (""i"") GROUP BY ""t3"".""i"") AS ""t5""",45172.91,443.53099999999995
testLeftEmptyRightJoin,input-1,"SELECT * FROM (SELECT * FROM ""EMP"" WHERE FALSE) AS ""t0"" RIGHT JOIN ""DEPT"" ON ""t0"".""DEPTNO"" = ""DEPT"".""DEPTNO""",192.51,3.9859999999999998
testLeftEmptyRightJoin,input-2,"SELECT CAST(NULL AS INTEGER) AS ""EMPNO"", CAST(NULL AS VARCHAR(20)) AS ""ENAME"", CAST(NULL AS VARCHAR(10)) AS ""JOB"", CAST(NULL AS INTEGER) AS ""MGR"", CAST(NULL AS TIMESTAMP(0)) AS ""HIREDATE"", CAST(NULL AS INTEGER) AS ""SAL"", CAST(NULL AS INTEGER) AS ""COMM"", CAST(NULL AS INTEGER) AS ""DEPTNO"", CAST(NULL AS BOOLEAN) AS ""SLACKER"", ""DEPTNO"" AS ""DEPTNO0"", ""NAME"" FROM ""DEPT""",155.0,3.4345
testLeftEmptyRightJoin,LR-2,"SELECT CAST(NULL AS INTEGER) AS ""EMPNO"", CAST(NULL AS VARCHAR(20)) AS ""ENAME"", CAST(NULL AS VARCHAR(10)) AS ""JOB"", CAST(NULL AS INTEGER) AS ""MGR"", CAST(NULL AS TIMESTAMP(0)) AS ""HIREDATE"", CAST(NULL AS INTEGER) AS ""SAL"", CAST(NULL AS INTEGER) AS ""COMM"", CAST(NULL AS INTEGER) AS ""DEPTNO"", CAST(NULL AS BOOLEAN) AS ""SLACKER"", ""DEPTNO"" AS ""DEPTNO0"", ""NAME"" FROM ""DEPT""",155.0,3.492
testReduceAverageAndVarWithNoReduceStddev,input-1,"SELECT ""NAME"", STDDEV_POP(""DEPTNO""), AVG(""DEPTNO""), VAR_POP(""DEPTNO"") FROM ""DEPT"" GROUP BY ""NAME""",247.55,12.699
testReduceAverageAndVarWithNoReduceStddev,LR-1,"SELECT ""NAME"", STDDEV_POP(""DEPTNO""), AVG(""DEPTNO""), VAR_POP(""DEPTNO"") FROM ""DEPT"" GROUP BY ""NAME""",247.55,13.2695
testReduceAverageAndVarWithNoReduceStddev,input-2,"SELECT ""NAME"", STDDEV_POP(""DEPTNO""), CAST(SUM(""DEPTNO"") / COUNT(*) AS INTEGER), CAST((SUM(""DEPTNO"" * ""DEPTNO"") - SUM(""DEPTNO"") * SUM(""DEPTNO"") / COUNT(*)) / COUNT(*) AS INTEGER) FROM ""DEPT"" GROUP BY ""NAME""",335.09,10.619499999999999
testSemiJoinRuleWithHint,input-1,"SELECT ""DEPT"".""NAME"" FROM ""DEPT"" INNER JOIN (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""t0"" ON ""DEPT"".""DEPTNO"" = ""t0"".""DEPTNO""",19034.02,374.9015
testSemiJoinRuleWithHint,LR-1,"SELECT ""DEPT2943"".""NAME"" FROM ""DEPT"" AS ""DEPT2943"" INNER JOIN (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T32419"" ON ""DEPT2943"".""DEPTNO"" = ""T32419"".""DEPTNO""",19034.02,400.7795
testAggregateExtractProjectRuleWithGroupingSets2,input-1,"SELECT ""EMPNO"", ""DEPTNO"", SUM(""EMPNO"") FROM ""EMP"" GROUP BY GROUPING SETS((""EMPNO"", ""DEPTNO""), ""EMPNO"", ""DEPTNO"")",113751.49,1199.453
testAggregateExtractProjectRuleWithGroupingSets2,LR-1,"SELECT ""EMPNO"", ""DEPTNO"", SUM(""EMPNO"") FROM ""EMP"" GROUP BY GROUPING SETS((""EMPNO"", ""DEPTNO""), ""EMPNO"", ""DEPTNO"")",113751.49,1294.592
testAggregateExtractProjectRuleWithGroupingSets2,input-2,"SELECT ""EMPNO"", ""DEPTNO"", SUM(""EMPNO"") FROM ""EMP"" GROUP BY GROUPING SETS((""EMPNO"", ""DEPTNO""), ""EMPNO"", ""DEPTNO"")",113751.49,1253.9915
testAggregateExtractProjectRuleWithGroupingSets2,LR-2,"SELECT ""EMPNO"", ""DEPTNO"", SUM(""EMPNO"") FROM ""EMP"" GROUP BY GROUPING SETS((""EMPNO"", ""DEPTNO""), ""EMPNO"", ""DEPTNO"")",113751.49,1205.3125
testSortJoinCopyInnerJoinOrderByTwoFields,input-1,"SELECT * FROM ""EMP"" INNER JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" ORDER BY ""EMP"".""SAL"", ""DEPT"".""NAME""",168406.33,3241.4170000000004
testSortJoinCopyInnerJoinOrderByTwoFields,LR-1,"SELECT ""EMP10174"".""EMPNO"", ""EMP10174"".""DEPTNO"", ""EMP10174"".""ENAME"", ""EMP10174"".""JOB"", ""EMP10174"".""MGR"", ""EMP10174"".""HIREDATE"", ""EMP10174"".""SAL"", ""EMP10174"".""COMM"", ""EMP10174"".""SLACKER"", ""DEPT3005"".""DEPTNO"" AS ""DEPTNO0"", ""DEPT3005"".""NAME"" FROM ""EMP"" AS ""EMP10174"" INNER JOIN ""DEPT"" AS ""DEPT3005"" ON ""EMP10174"".""DEPTNO"" = ""DEPT3005"".""DEPTNO"" ORDER BY ""EMP10174"".""SAL"", ""DEPT3005"".""NAME""",168406.33,3496.2135
testSortJoinCopyInnerJoinOrderByTwoFields,input-2,"SELECT ""t1"".""EMPNO"", ""t1"".""ENAME"", ""t1"".""JOB"", ""t1"".""MGR"", ""t1"".""HIREDATE"", ""t1"".""SAL"", ""t1"".""COMM"", ""t1"".""DEPTNO"", ""t1"".""SLACKER"", ""t2"".""DEPTNO"" AS ""DEPTNO0"", ""t2"".""NAME"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"" FROM ""EMP"" ORDER BY ""SAL"") AS ""t1"" INNER JOIN (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" ORDER BY ""NAME"") AS ""t2"" ON ""t1"".""DEPTNO"" = ""t2"".""DEPTNO"" ORDER BY ""t1"".""SAL"", ""t2"".""NAME""",331743.76,4389.18
testAggregateRemove1,input-1,"SELECT ""EMPNO"", SUM(""SAL""), MIN(""SAL""), MAX(""SAL""), BIT_AND(""SAL""), BIT_OR(""SAL""), COUNT(DISTINCT ""SAL"") FROM ""EMP"" GROUP BY ""EMPNO"", ""DEPTNO""",63651.43,1077.4375
testAggregateRemove1,WT-1,"SELECT ""EMP"".""EMPNO"" AS ""EMPNO"", SUM(""EMP"".""SAL""), MIN(""EMP"".""SAL""), MAX(""EMP"".""SAL""), BIT_AND(""EMP"".""SAL""), BIT_OR(""EMP"".""SAL""), COUNT(""EMP"".""SAL"") FROM ""EMP"" AS ""EMP"" GROUP BY ""EMP"".""DEPTNO"", ""EMPNO""",63651.43,709.8955
